StateCount, 0AvgG, 1AvgG, 0AvgE, 1AvgE, 0AvgB, 1AvgB, 0VarG, 1VarG, 0VarE, 1VarE, 0VarB, 1VarB
50,0.007994670219853431,0.007981345769487008,0.03458011696182612,0.03456746513289863
101,0.005329780146568954,0.005329780146568954,0.021290997720707437,0.021291281040598232
501,0.22784810126582278,0.22783477681545636,0.29319241386766554,0.29318837610329
1001,1.2663291139240507,1.266302465023318,0.5716613635209806,0.5716618084148412
5001,5.968127914723517,5.967981345769487,2.187847432637592,2.187539204713464
10001,12.426635576282479,12.426409060626249,5.45511006786248,5.454904059013687
50001,60.707621585609594,60.70634243837442,36.14469667088211,36.128581554190475
100001,112.90534310459694,112.9036508994004,46.4305927782523,46.428564359637264
500001,745.0216788807462,745.007528314457,3924.9742665253507,3923.6877528035584
1000001,1515.3732445036642,1515.3509526982011,19046.748479992584,19046.671203508624
