StateCount, 0AvgG, 1AvgG, 0AvgE, 1AvgE, 0AvgB, 1AvgB, 0VarG, 1VarG, 0VarE, 1VarE, 0VarB, 1VarB
50,0.009223674096848577,0.009208301306687164,0.03988479139636105,0.03987031358095438
101,0.006149116064565719,0.006149116064565719,0.02455903017070476,0.024559407141842106
501,0.25360491929285167,0.2535895465026902,0.3079721386404991,0.30796830864606634
1001,1.309792467332821,1.3097617217524982,0.6048219372828021,0.6048239117554858
5001,5.988654880860876,5.988485780169101,2.3164633937812313,2.316112927717566
10001,12.438970023059186,12.438708685626441,5.933745499416516,5.9335169105444345
50001,61.153758647194465,61.15228285933897,39.02286132009348,39.0047940824367
100001,112.88499615680246,112.88304381245196,49.98980239894602,49.987508038918115
500001,745.2107148347425,745.1943889315911,3994.7131044560283,3993.2317255036996
1000001,1515.529346656418,1515.503627978478,18904.37723066047,18904.286641719475
