StateCount, 0AvgG, 1AvgG, 0AvgE, 1AvgE, 0AvgB, 1AvgB, 0VarG, 1VarG, 0VarE, 1VarE, 0VarB, 1VarB
50,0.007583591864874182,0.007576697690451569,0.035103020696100204,0.03509647260645788
101,0.005515339538090314,0.005515339538090314,0.022031091068325376,0.022031242746887635
501,0.18297828335056876,0.18297138917614617,0.26656215059457533,0.266559386252186
1001,1.0971733884867287,1.0971596001378834,0.49415949844038604,0.49415728581841256
5001,5.865129265770424,5.865053429851775,1.6815319224969962,1.6813617349347083
10001,12.292154429507066,12.292037228541883,3.781800438064234,3.7816737075372524
50001,59.606894174422614,59.606232333678044,25.681356685158654,25.67240256793576
100001,112.76459841433989,112.76372285418822,176.49832272444232,176.49814245077027
500001,736.5060051832654,736.4981414291003,4094.2078181237653,4093.4536260376653
1000001,1515.315164753795,1515.302776749352,18796.447990304143,18796.40305769295
